file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
nep_2099_2272015924,0.0,8.592333333333332,mfa_input,-49.447463438591384,-51.045240070508875,2.980017112621816,6.942585831181068
nep_0546_1820151981,0.0,2.5853333333333333,mfa_input,-47.22376100989382,-46.613278755774864,2.980017112621816,22.946988947146146
nep_3614_0259047358,0.0,3.9943333333333335,mfa_input,-47.010416666666664,-50.11211109161377,2.980017112621816,5.704891348914179
nep_0546_8540565259,0.0,3.066,mfa_input,-43.78269098635994,-45.89712983208734,2.980017112621816,21.33097007049348
nep_0546_2580741211,0.0,3.1763333333333335,mfa_input,-46.8490995970912,-47.03066709306505,2.980017112621816,6.117301777061014
nep_0546_0388611826,0.0,2.809,mfa_input,-49.423730816281136,-49.44788601523951,2.980017112621816,6.574483163470642
nep_3154_2192005983,0.0,6.013,mfa_input,-52.55725808548253,-54.21104639629985,2.9768414900488835,7.3553070942418834
nep_3960_1538398867,0.0,4.988333333333333,mfa_input,-45.65225764028056,-46.21230158312567,2.9768414900488835,16.24579206486937
nep_0546_7455127638,0.0,5.752666666666666,mfa_input,-45.97730978260869,-47.034902866070084,2.9768414900488835,4.562942549986653
nep_3960_1696957704,0.0,3.7303333333333333,mfa_input,-46.0972949480563,-48.05740102132162,2.9768414900488835,8.224719620606306
nep_0283_0976640363,0.0,7.290333333333334,mfa_input,-50.77553798010974,-51.69771194458008,2.96569891289377,4.629675518748723
nep_6587_9532577851,0.0,4.624666666666666,mfa_input,-49.50922027191559,-50.28030161272015,2.96569891289377,5.999782631403125
nep_0546_2669050485,0.0,2.7893333333333334,mfa_input,-45.645997843862006,-47.85642115275065,2.9656976632411927,11.39439503972687
nep_2099_5350016637,0.0,5.500333333333334,mfa_input,-46.658359375,-49.591811473552994,2.965688915673151,10.332509173797508
nep_0546_1999862359,0.0,5.476666666666667,mfa_input,-47.99046960538321,-49.88412208557129,2.953681556091979,13.334109963156662
nep_3960_4111667845,0.0,3.465333333333333,mfa_input,-48.75940539445245,-48.64570292720088,2.953681556091979,15.044829280975552
nep_6834_1194117351,0.0,4.602,mfa_input,-49.55355808423913,-49.48573766435896,2.953681556091979,13.079504191840138
nep_6329_6020853550,0.0,2.3813333333333335,mfa_input,-51.30585280987395,-52.88024012247721,2.953681556091979,13.910177052008795
nep_6834_5070348763,0.0,3.5183333333333335,mfa_input,-49.77372048117898,-51.8716142317828,2.953681556091979,11.37993114316662
nep_2099_8034655678,0.0,6.809666666666667,mfa_input,-45.7735780332232,-46.695988624326645,2.953681556091979,12.43997007293559
nep_0546_4868265038,0.0,4.055666666666666,mfa_input,-49.1451470135468,-46.89558746701195,2.95356020569893,14.817702502635374
nep_0883_9164164279,0.0,4.209333333333333,mfa_input,-50.02270913747031,-50.83261715282094,2.939658024409314,12.729865360937815
nep_6834_5877473759,0.0,6.097666666666667,mfa_input,-46.44092917520492,-46.60275696871574,2.939658024409314,6.5849322608952985
nep_2099_4449358732,0.0,9.527333333333333,mfa_input,-49.60251344438615,-52.49243807111468,2.9295998632460845,3.977170496639852
nep_2099_6364360672,0.0,6.876666666666667,mfa_input,-45.754096452579944,-47.532033518741,2.9295959669845733,2.9314458793755804
nep_6834_8134424465,0.0,4.471,mfa_input,-48.512540198545864,-48.47351756095886,2.919696533458018,7.773025665426237
nep_3614_1561356048,0.0,3.0563333333333333,mfa_input,-48.62746374591503,-49.86820941501193,2.9037941785636985,4.558906519273435
nep_0546_3432370397,0.0,5.086333333333333,mfa_input,-47.63183401890963,-48.27258307358314,2.8989504570605025,9.196875827333873
nep_6329_7498362651,0.0,4.451666666666667,mfa_input,-53.738421699438206,-54.62372954686483,2.898943055115948,10.086209494788864
nep_0258_0576399736,0.0,4.326666666666667,mfa_input,-45.41182069139723,-44.97265307108561,2.8989393541436708,30.209142109231976
nep_0546_2082351340,0.0,2.8546666666666667,mfa_input,-45.09468201754386,-45.05933853675579,2.8989393541436708,11.77974178800676
nep_0546_1932438217,0.0,5.848333333333334,mfa_input,-48.094217414529915,-48.35232665803697,2.8989393541436708,5.299856240406195
nep_7957_0087734441,0.0,2.785,mfa_input,-54.95913488463262,-56.892457668597885,2.8989393541436708,19.795925557190763
nep_0546_7094533040,0.0,3.4126666666666665,mfa_input,-46.91883362353372,-46.52169233049665,2.8989393541436708,8.86554744718758
nep_0546_7241261186,0.0,3.332,mfa_input,-43.821438626126124,-42.938012147561096,2.8989393541436708,19.898312480787208
nep_3614_6558617145,0.0,5.536666666666667,mfa_input,-46.88064431972022,-46.77707583563669,2.8989393541436708,6.391692732260534
nep_3614_4857099238,0.0,3.344333333333333,mfa_input,-46.22155396238772,-48.77521078927176,2.8989393541436708,12.496552830058683
nep_2099_7315342551,0.0,7.158666666666667,mfa_input,-46.11147542772346,-47.605667732131316,2.8989393541436708,2.800524120314579
nep_0546_8679094848,0.0,4.584666666666666,mfa_input,-44.74331758324236,-45.971416261461044,2.8989375036575318,19.36702494961225
nep_7957_1988178635,0.0,3.614,mfa_input,-51.15667741516621,-50.6751100694811,2.8989356531713932,4.923550194487797
nep_0546_7528731180,0.0,3.407,mfa_input,-46.44577357496334,-46.35307634793795,2.8989356531713932,14.699069951279618
nep_0546_3357727111,0.0,5.024333333333334,mfa_input,-41.58387543575697,-40.61011424817537,2.8989356531713932,23.21920565148693
nep_3960_0002237359,0.0,6.11,mfa_input,-48.15658884001637,-49.041325747966766,2.8989356531713932,5.315722420956387
nep_0546_9673141857,0.0,4.691333333333334,mfa_input,-46.39405650319829,-46.763222787894456,2.8989356531713932,6.67841174349277
nep_2099_8703102877,0.0,4.799333333333333,mfa_input,-48.97107747395833,-48.648677710330844,2.8989356531713932,4.571181535069687
nep_2099_2602572693,0.0,5.351666666666667,mfa_input,-48.3915960864486,-49.10189923373136,2.8989356531713932,4.269753642696349
nep_0546_1370941050,0.0,4.561,mfa_input,-45.46900270696272,-46.39168936989524,2.8989356531713932,15.761785882188692
nep_6834_4289668561,0.0,11.609666666666667,mfa_input,-49.14329982235142,-50.80202860491617,2.8989356531713932,6.225292646102243
nep_0546_8677425651,0.0,7.138333333333334,mfa_input,-46.9558549982493,-47.976127367341114,2.8989356531713932,6.690636655477968
nep_3960_1064848245,0.0,6.495,mfa_input,-47.850006009615385,-47.83938797908043,2.8989356531713932,11.855005123612758
nep_0546_5287880117,0.0,1.9166666666666667,mfa_input,-44.12427266438802,-47.967537053426106,2.8920503197482863,14.04087256181251
nep_2099_5925264926,0.0,4.219666666666667,mfa_input,-48.91967194905213,-49.10348925871008,2.892048467495288,8.76440941696525
nep_3960_5516073580,0.0,2.1613333333333333,mfa_input,-45.82760054976852,-46.5337691056101,2.892048467495288,12.864403885566114
nep_3960_3925988690,0.0,3.264666666666667,mfa_input,-47.71856127779908,-49.58224404824747,2.892048467495288,10.746921633819552
nep_3614_7594482762,0.0,4.789,mfa_input,-49.594908011482254,-50.49034328086704,2.892048467495288,14.99153902458627
nep_3614_6549375208,0.0,4.722666666666667,mfa_input,-48.52188162076271,-49.95863132087552,2.889444239061165,11.26100383678513
nep_3614_4474562096,0.0,3.4473333333333334,mfa_input,-50.00213428442029,-51.74183828180487,2.8894398446686025,5.196780972791808
nep_2099_5304715258,0.0,8.196333333333333,mfa_input,-48.12900628810976,-51.41474647521973,2.8894354502760393,3.668853056388871
nep_0546_5559563135,0.0,5.803333333333334,mfa_input,-47.57260910560345,-49.11413466135661,2.8862972859764047,8.269967483907372
nep_2139_2734997358,0.0,3.072,mfa_input,-53.77222236359935,-54.923731074613684,2.8862934323202083,19.448780962106408
nep_2139_6484663161,0.0,4.615,mfa_input,-50.468060910443725,-53.289281116832385,2.875725021139686,5.293993033426441
nep_2099_1493577464,0.0,7.7763333333333335,mfa_input,-47.832277273457585,-49.27110333509848,2.8748469334112685,3.7537890225844706
nep_2099_2308716689,0.0,6.692,mfa_input,-48.3997687780269,-49.45844771067301,2.8748410490418523,0.7708892480702012
nep_0546_7689862348,0.0,1.9126666666666667,mfa_input,-45.35959485438482,-45.46133065223694,2.8748410490418523,14.570409880864474
nep_5687_0623653098,0.0,6.875333333333334,mfa_input,-49.58117391896803,-50.78164261265805,2.8748410490418523,7.126690538690047
nep_3960_3342715458,0.0,2.9286666666666665,mfa_input,-48.660579538182596,-48.07494748871902,2.8748381068571445,14.907803584066585
nep_3614_6129815381,0.0,3.324666666666667,mfa_input,-50.89475480045181,-51.802836298942566,2.874835164672436,7.057192335658909
nep_9407_5753765750,0.0,3.7823333333333333,mfa_input,-51.12635375330688,-53.06165294158153,2.8745345740808075,5.112425253564464
nep_3614_8850030441,0.0,4.675333333333334,mfa_input,-49.023946647970085,-49.26040626058773,2.859396228273789,5.145847778366466
nep_2099_4501444493,0.0,6.931333333333333,mfa_input,-50.433481015512264,-51.876567125320435,2.856675622755976,5.174659917187062
nep_6834_0588366355,0.0,3.119666666666667,mfa_input,-46.82144243289263,-50.38726865328275,2.856675622755976,6.022426410952637
nep_2099_2312183443,0.0,7.436333333333334,mfa_input,-46.654302125336024,-48.0948734998703,2.8521487884679373,7.283427060463907
nep_6834_5007479984,0.0,4.415333333333334,mfa_input,-46.906501873585974,-48.66357297675554,2.8521487884679373,11.127242711730329
nep_0546_1917017692,0.0,4.022,mfa_input,-44.645478661380594,-43.6798991713413,2.8521487884679373,14.180785926602328
nep_3960_1271817157,0.0,5.251,mfa_input,-47.72924107142857,-49.275676449862395,2.8521487884679373,4.668543615218876
nep_5687_7967234155,0.0,6.365333333333333,mfa_input,-51.09484460851648,-53.40404499598912,2.8521487884679373,11.748805819453773
nep_3960_4773568404,0.0,4.3613333333333335,mfa_input,-47.571580239392205,-49.485604688856334,2.8416078490661496,15.059078278646208
nep_3960_2348756632,0.0,3.7173333333333334,mfa_input,-50.330844674059136,-52.83898609440501,2.8396741753525867,29.26200390093805
nep_7957_1717899039,0.0,2.932,mfa_input,-49.97602255759386,-50.56506906236921,2.8396741753525867,13.589359494489031
nep_0546_3201480617,0.0,6.189333333333333,mfa_input,-45.390874267972535,-46.38065401713053,2.8396741753525867,6.015803033025573
nep_2099_0972783303,0.0,4.393,mfa_input,-43.42262243735763,-44.09594196743436,2.8396741753525867,23.864349121815742
nep_3614_9146635246,0.0,7.066666666666666,mfa_input,-48.58657288719943,-49.36483871235567,2.8396741753525867,2.4771634638751365
nep_3960_1505718167,0.0,7.431,mfa_input,-49.84256182705249,-50.28765231541225,2.8396675427465214,13.580544396397288
nep_3960_3777542442,0.0,2.4006666666666665,mfa_input,-47.555912272135416,-49.54452316577618,2.8327379060439117,16.83985755892781
nep_2099_4050693112,0.0,6.394666666666667,mfa_input,-48.026200606416275,-50.37586676279704,2.832734991873921,6.069109839862442
nep_0546_2569424979,0.0,5.602,mfa_input,-46.06226283482143,-47.16420878394175,2.832734991873921,7.200501903305478
nep_0546_5320106695,0.0,6.08,mfa_input,-44.386770148026315,-46.47955211840178,2.832734991873921,20.16935802493693
nep_2099_8330241914,0.0,4.321,mfa_input,-47.19702600549768,-47.32361535465016,2.832734991873921,5.889133048650433
nep_6834_4909857947,0.0,4.202333333333334,mfa_input,-48.997530691964286,-50.83277583766628,2.832734991873921,6.250159728522792
nep_7957_8964412285,0.0,3.516,mfa_input,-52.38304554332387,-54.39947403801812,2.832734991873921,13.26327172193507
nep_3614_7098642175,0.0,6.916666666666667,mfa_input,-49.48353391437861,-51.24638652801514,2.832734991873921,4.352296700577904
nep_2099_3636838174,0.0,4.085,mfa_input,-49.02785471424205,-50.54313119252523,2.832734991873921,11.85334226372877
nep_7957_9501826337,0.0,3.054333333333333,mfa_input,-48.53894082991803,-50.79145690373012,2.832734991873921,18.60876023655277
nep_6329_1859960765,0.0,2.954,mfa_input,-51.5236030190678,-52.68793487548828,2.8327320777039304,7.283855733107336
nep_0546_7951389195,0.0,7.037333333333334,mfa_input,-46.72463156960227,-47.96748710632324,2.8327291635339398,10.877353965983449
nep_0546_1828967194,0.0,6.316333333333334,mfa_input,-47.73349114912975,-47.31005811691284,2.8097064490027246,3.856455131499942
nep_0649_1055199537,0.0,8.612333333333334,mfa_input,-53.129609465737516,-54.639768789102746,2.8097064490027246,3.9323394193128465
nep_0546_8122250189,0.0,8.974,mfa_input,-47.52567150919732,-49.392487078296895,2.8097064490027246,12.273718023146024
nep_3960_1129572193,0.0,2.1586666666666665,mfa_input,-47.479049117476855,-48.04687633514404,2.809704456595874,15.359882201940907
nep_0546_7314848881,0.0,4.746333333333333,mfa_input,-45.47797697368421,-46.74342282613119,2.8083455648838838,20.610268444481395
nep_0546_2770740893,0.0,8.786333333333333,mfa_input,-44.602006897042095,-46.086405726312435,2.8082181500306374,5.907472790245523
nep_3614_6507392732,0.0,3.518666666666667,mfa_input,-51.19778719815341,-53.45487715558308,2.804950079979331,9.639791686298937
nep_3997_6805133844,0.0,3.9006666666666665,mfa_input,-48.19816706730769,-49.61100456042168,2.7984090567021056,11.811399800792287
nep_6587_5792125807,0.0,4.089666666666667,mfa_input,-51.32412324266504,-51.7586467012446,2.7984090567021056,2.17283446339861
nep_0546_3003054814,0.0,5.13,mfa_input,-47.73945388645224,-48.455184807211666,2.7984090567021056,4.492591958143388
nep_6329_5740063875,0.0,2.917666666666667,mfa_input,-51.55585803724315,-50.137684716118706,2.7984090567021056,16.145993520278783
nep_2139_6878749197,0.0,3.998666666666667,mfa_input,-49.9940771484375,-51.62420023704062,2.7984090567021056,19.27816402714799
nep_0546_3743234271,0.0,4.235666666666667,mfa_input,-48.403352557488205,-48.54687491330233,2.7984090567021056,21.506724810258632
nep_3960_1241995519,0.0,3.3093333333333335,mfa_input,-51.57439577039275,-54.27912034988403,2.7983768094501777,8.517975415294151
nep_3960_5925801907,0.0,5.836666666666667,mfa_input,-48.235866598886986,-49.46743248448227,2.7888264222815913,7.591289682253777
nep_3960_0872249457,0.0,3.616,mfa_input,-48.33333153487569,-49.66382026672363,2.788819716417918,11.015655700197708
nep_9407_8029469037,0.0,4.205666666666667,mfa_input,-51.67514567250594,-51.242877613414414,2.788819716417918,3.8196683727491134
nep_0258_3756247064,0.0,4.115666666666667,mfa_input,-47.671557380157765,-46.95746718134199,2.7888163634860814,23.316085128572198
nep_6329_1286848129,0.0,3.1413333333333333,mfa_input,-52.5289361066879,-52.98981885556822,2.7888163634860814,8.427378962032307
nep_6587_6577731096,0.0,4.911333333333333,mfa_input,-50.85191652876782,-51.55045200796688,2.7888163634860814,11.409010822258887
nep_0546_4853610763,0.0,1.992,mfa_input,-46.55241048994975,-48.92863845825195,2.7888163634860814,11.900801220803222
nep_3614_4195074543,0.0,2.626,mfa_input,-50.149926479325096,-52.17470962524414,2.7888163634860814,4.509163956548862
nep_0546_2306998866,0.0,6.582333333333334,mfa_input,-46.01364812879939,-47.30286532729419,2.7888163634860814,6.50153365976279
nep_0546_1216756049,0.0,7.269,mfa_input,-45.63026027338377,-45.964151535034176,2.788813010554245,13.452290050740594
nep_2027_4199215152,0.0,5.288333333333333,mfa_input,-51.73886829513233,-54.05486976937072,2.788813010554245,6.982753136267936
nep_0546_4969979086,0.0,3.8196666666666665,mfa_input,-46.83349865019633,-47.488872234637924,2.7875875453628502,8.936187671669249
nep_3614_7222331929,0.0,4.6626666666666665,mfa_input,-45.9027838318133,-47.2032820660135,2.7875875453628502,8.690198536050545
nep_0546_6895873651,0.0,4.342,mfa_input,-45.24533320132488,-43.39943425795611,2.7875872412044775,24.433607034253658
nep_0546_4626254053,0.0,2.5283333333333333,mfa_input,-42.30067317193676,-42.52085128197303,2.7875869370461053,11.840334743073859
nep_3960_5782981658,0.0,5.037333333333334,mfa_input,-46.73633975074405,-47.265608367919924,2.7875869370461053,9.343280344544002
nep_2099_6783914335,0.0,2.5336666666666665,mfa_input,-48.7033951951581,-50.28528515497843,2.7875863287293603,6.137651865261947
nep_0883_2369430056,0.0,6.9896666666666665,mfa_input,-50.706584182761084,-51.6505455493927,2.7875863287293603,6.734715058331631
nep_2099_5234496621,0.0,7.258333333333334,mfa_input,-45.62297154786501,-46.54902156194051,2.7873076316656147,1.204435704285709
nep_7957_0754329079,0.0,2.2266666666666666,mfa_input,-55.12683926569507,-57.79627107319079,2.7852975212372093,11.866884278135188
nep_5687_0486034248,0.0,5.914666666666666,mfa_input,-48.136457672377325,-49.418385391235354,2.7852975212372093,4.66729184540052
nep_0258_2044831682,0.0,2.5633333333333335,mfa_input,-49.71537399291992,-51.06243387858073,2.78050549784022,18.701356211442405
nep_3960_4581585583,0.0,9.847333333333333,mfa_input,-50.335826459390866,-51.90019728405641,2.7771101157307014,8.942006508373215
nep_7957_9826018123,0.0,3.0553333333333335,mfa_input,-50.36667049632353,-50.429288268089294,2.771647079661054,18.290814425257913
nep_3614_4741382011,0.0,4.779333333333334,mfa_input,-48.78167494769875,-49.20468384180314,2.771647079661054,7.767324422033264
nep_7957_6330432420,0.0,2.53,mfa_input,-49.88722826086956,-49.74318363355554,2.7716456527915376,20.432229657415174
nep_3614_9258380584,0.0,3.5476666666666667,mfa_input,-49.465971610915496,-50.94027225391285,2.7716456527915376,7.203559812714266
nep_3960_1747009279,0.0,5.291666666666667,mfa_input,-48.8984448842155,-49.34215523646428,2.7716456527915376,6.390741162211183
nep_7957_8622545561,0.0,2.533333333333333,mfa_input,-53.604947659337945,-56.583966028122674,2.7635744197217003,13.16974031699966
nep_3614_3907065265,0.0,3.804333333333333,mfa_input,-47.407349917763156,-48.44816727108426,2.7635744197217003,6.709130204353569
nep_0546_2918033281,0.0,4.484666666666667,mfa_input,-47.358895438058035,-47.86933459406314,2.7635744197217003,4.457888576875847
nep_0546_9272279274,0.0,2.186,mfa_input,-45.94873715753425,-47.80854377746582,2.76357321315192,11.453715640713114
nep_3960_5917581759,0.0,2.1053333333333333,mfa_input,-50.65470878998815,-52.56446075439453,2.756769629461513,18.28313903746971
nep_3960_9607324674,0.0,2.677,mfa_input,-49.80605395872202,-53.77370371963038,2.756769629461513,13.564578318213782
nep_3960_3671840928,0.0,5.102666666666667,mfa_input,-44.85405177696079,-46.16099583900581,2.756769629461513,18.972023590755462
nep_0546_7857473824,0.0,2.273,mfa_input,-43.40376772439427,-44.2090985333478,2.7567672820861864,15.672195542456047
nep_3614_3182348173,0.0,5.773,mfa_input,-51.306427372183705,-52.377736073619914,2.756042200685717,6.1059758547244325
nep_3960_2912477287,0.0,4.689666666666667,mfa_input,-47.94701575826226,-47.6543529510498,2.756042200685717,21.902792341480556
nep_3614_8065948890,0.0,2.4133333333333336,mfa_input,-45.53190239237552,-45.59317120638761,2.756042200685717,15.955918240008351
nep_0546_9882317584,0.0,2.0513333333333335,mfa_input,-46.25221036585366,-49.10463263771751,2.756042200685717,17.13349638811403
nep_0546_6261649465,0.0,3.9246666666666665,mfa_input,-46.81958506058673,-47.94060670761835,2.756042200685717,13.863358501476352
nep_2099_5048690176,0.0,7.024,mfa_input,-50.87629095441596,-48.759203100204466,2.7560372020754076,8.133142159905601
nep_3614_2997848038,0.0,5.760666666666666,mfa_input,-47.617279052734375,-47.99628850033409,2.7560372020754076,7.609984904479283
nep_0283_0766374282,0.0,10.551,mfa_input,-48.46475118483412,-49.36773993379326,2.7427572026329856,6.032567612932649
nep_6329_1520913459,0.0,4.282,mfa_input,-51.92529296875,-54.203997489733574,2.7427572026329856,5.181055141913477
nep_0546_4571121178,0.0,3.324,mfa_input,-48.51536026920181,-48.618011586806354,2.7427572026329856,13.674974527244713
nep_3614_4304595755,0.0,3.558,mfa_input,-49.96692854634831,-51.15688396144558,2.7427572026329856,13.352065668860096
nep_3614_2421108351,0.0,2.3993333333333333,mfa_input,-48.54998779296875,-48.91290836334228,2.7427572026329856,12.398395754562603
nep_0283_1353776465,0.0,6.370333333333333,mfa_input,-51.383465585753534,-52.572130071705786,2.7427572026329856,3.557553993504179
nep_0546_2190381285,0.0,2.578333333333333,mfa_input,-44.42543680353682,-46.220260322093964,2.7427555838964297,11.32260226414284
nep_3614_5718316519,0.0,2.345,mfa_input,-50.01969331781915,-51.94975523515181,2.7427539651598742,6.202137847451155
nep_2099_4273865064,0.0,3.7706666666666666,mfa_input,-43.745358090185675,-45.37056377955845,2.742750727686763,11.090672184206358
nep_3614_2902206140,0.0,3.134,mfa_input,-49.176642372204476,-48.7238030066857,2.736672224756572,6.980371676293672
nep_0546_2901086638,0.0,6.976666666666667,mfa_input,-46.769844645415475,-47.49871434663471,2.736670372503574,5.980076942975224
nep_0283_8671851523,0.0,3.4383333333333335,mfa_input,-50.403314634811046,-52.52055609226227,2.736670372503574,9.135137045888236
nep_3614_5996332123,0.0,4.113,mfa_input,-48.189890320863746,-49.097068395370094,2.729557634444482,6.436817707353617
nep_2099_8949548380,0.0,7.328333333333333,mfa_input,-45.17717748124147,-46.03907883885395,2.724160381425822,2.7628749381515387
nep_0546_1036808728,0.0,6.449,mfa_input,-47.88414789244186,-48.6053475337242,2.724160381425822,13.21297588570711
nep_0258_2857262530,0.0,3.23,mfa_input,-50.84349603328173,-50.327934489530676,2.724160381425822,7.031228705047193
nep_2139_9408862286,0.0,4.664,mfa_input,-50.51670215262875,-50.15442760406979,2.724160381425822,27.26705441291343
nep_2099_8988797655,0.0,7.378333333333333,mfa_input,-46.73728086890244,-48.85497396642511,2.724160381425822,7.427775612104583
nep_0883_3724821053,0.0,9.169333333333332,mfa_input,-52.640663338331514,-55.16517630776206,2.724160381425822,11.679490291534004
nep_0546_2958873141,0.0,4.175333333333334,mfa_input,-42.20174192583732,-42.90716519849054,2.724158723274306,16.89136960605658
nep_3960_5948474318,0.0,3.5616666666666665,mfa_input,-48.21165620610955,-49.55706573114163,2.724158723274306,9.773407164075442
nep_3960_4255776847,0.0,6.036666666666667,mfa_input,-49.938502431705295,-51.839909126018654,2.717997514317237,7.929351266183881
nep_0546_4733772203,0.0,6.234333333333334,mfa_input,-48.23228079855538,-49.20708312451,2.71799624304907,8.940094374576182
nep_3960_0958817863,0.0,3.5613333333333332,mfa_input,-47.11582140976124,-48.54537391662598,2.693219291342618,11.186293682792368
nep_2099_6441499351,0.0,7.914,mfa_input,-46.92015150916561,-47.58376592908587,2.6932143849477663,3.411384538544885
nep_0546_5967412214,0.0,6.267666666666667,mfa_input,-45.99751420454545,-46.405261297483705,2.683895237766367,23.47831225944128
nep_0546_3134436030,0.0,8.653666666666666,mfa_input,-47.01145682803468,-47.84951106156453,2.6838908582351717,11.145862370851711
nep_0546_8524342476,0.0,6.099333333333333,mfa_input,-47.21765176741803,-47.79222733633859,2.6837410807953197,7.763101505652887
nep_3960_4159988042,0.0,3.812333333333333,mfa_input,-47.7380095554462,-49.73249893188476,2.683734979108619,15.262554868722503
nep_0546_1009807268,0.0,4.686,mfa_input,-46.24563149653518,-48.21379197318599,2.683734979108619,4.7908754090846735
nep_2027_0207928793,0.0,5.027666666666667,mfa_input,-52.287020067097416,-55.009885198419745,2.683734979108619,7.372737667726014
nep_7957_0539427969,0.0,4.461666666666667,mfa_input,-47.91623896440583,-47.46644810763272,2.683731928265268,20.211585037925374
nep_3614_7668030767,0.0,3.7993333333333332,mfa_input,-46.70081208881579,-48.05102974176407,2.682175438195548,6.803835400914693
nep_3614_7909671087,0.0,8.255,mfa_input,-46.89821523153753,-47.386859759162455,2.682172275370107,6.333686702160447
nep_3614_0250020809,0.0,4.368333333333333,mfa_input,-50.511857301201374,-52.423157283238005,2.6551230681831544,3.475198409438965
nep_3614_7683397298,0.0,3.0163333333333333,mfa_input,-51.627696864652314,-52.78216697429789,2.655122175138398,10.726371217570563
nep_3960_4948642689,0.0,5.071,mfa_input,-44.258309448964496,-45.14764927051686,2.64257041175314,17.77727868810976
nep_2099_2177646820,0.0,8.232333333333333,mfa_input,-47.227758581409475,-49.060577263992826,2.642567423142865,2.7371537356620106
nep_2139_6873631989,0.0,4.063666666666666,mfa_input,-51.400111607142854,-52.99746204557873,2.641933204389962,5.076952104268276
nep_6329_4655790251,0.0,5.239,mfa_input,-53.90245557013359,-54.34733176231384,2.6416823689111784,7.770029734494564
nep_3997_4658258657,0.0,6.268,mfa_input,-48.53045878189793,-49.41662360682632,2.6416737040621343,5.019390903360755
nep_6587_0554539830,0.0,3.7613333333333334,mfa_input,-51.54323886303192,-51.36988781660031,2.638069698855685,2.4301823907472055
nep_0546_9587230848,0.0,5.534666666666666,mfa_input,-47.54031278254973,-49.495534896850586,2.6380654330480673,16.603049936732916
nep_0546_2261491734,0.0,7.92,mfa_input,-47.93582800662879,-49.23512228675511,2.6380654330480673,12.51237103554348
nep_2099_2575893683,0.0,8.161333333333333,mfa_input,-48.23477711397059,-49.131303350130715,2.628032942622439,5.652858249235194
nep_3614_0736973884,0.0,5.211,mfa_input,-48.84867217490403,-49.42641105026495,2.628032942622439,9.618758653720679
nep_6329_9453136258,0.0,2.4903333333333335,mfa_input,-53.66873352786145,-54.434791803359985,2.628032942622439,13.440564913998939
nep_0546_4074187558,0.0,1.9926666666666666,mfa_input,-46.81983648712311,-47.932613573576276,2.628032942622439,9.025661503513039
nep_2099_9699780935,0.0,4.573,mfa_input,-49.41287011077681,-50.614519782688305,2.628032942622439,2.7517424181216352
nep_0883_5151957471,0.0,5.84,mfa_input,-54.073268942636986,-54.23830101138255,2.628032942622439,8.32986672551838
nep_3614_1310749051,0.0,2.419,mfa_input,-49.50004438920455,-50.82102539960076,2.6280311037569963,17.02949199412931
nep_0546_6945085419,0.0,4.298,mfa_input,-41.809593023255815,-40.460228729248044,2.628030735983908,18.427843354405187
nep_3997_4045950785,0.0,4.624333333333333,mfa_input,-49.402517079274894,-49.58284135298295,2.628030000437731,14.416738159717234
nep_3614_8178153286,0.0,5.666333333333333,mfa_input,-48.56361262676367,-49.9768451054891,2.627852809912996,9.687918702409343
nep_3614_3116001753,0.0,2.4236666666666666,mfa_input,-47.067653183109506,-46.57214241027832,2.6278485065236734,14.650057531166194
nep_0283_7189052277,0.0,9.122333333333334,mfa_input,-51.71358878152412,-53.20231189466502,2.6267184125643745,3.8769237833474204
nep_0883_3323148122,0.0,5.726,mfa_input,-51.4263913885253,-53.68788789819788,2.6094757505669643,4.344508079196636
nep_6329_4870824139,0.0,3.929,mfa_input,-52.74221234891858,-55.31245343825396,2.6094757505669643,10.879626609353181
nep_2027_7274060085,0.0,5.570333333333333,mfa_input,-51.17059512455117,-52.373529601515386,2.6094757505669643,6.665185413544204
nep_2027_4667640580,0.0,6.823666666666667,mfa_input,-49.546548524560116,-51.03258482615153,2.6094757505669643,8.433473954338083
nep_6834_3743487292,0.0,5.7316666666666665,mfa_input,-50.60905459205934,-50.630454150113195,2.6031457017851927,8.450671600358156
nep_7957_4119953298,0.0,4.784666666666666,mfa_input,-43.96973064853557,-44.23813731329782,2.603144174375159,19.286059603273607
nep_5687_9071879648,0.0,7.125333333333334,mfa_input,-51.46648185483871,-52.44425196043203,2.603144174375159,8.21700490232651
nep_0883_4623121104,0.0,5.777333333333333,mfa_input,-53.13192379433391,-53.91325908237033,2.6029642458538556,8.785743460564849
nep_3614_3801556998,0.0,2.675333333333333,mfa_input,-47.58404632112873,-49.56919631958008,2.602959585970902,12.402792410143629
nep_3614_9562010356,0.0,3.0986666666666665,mfa_input,-48.14628591229839,-49.8531704606681,2.602959585970902,15.576025013733386
nep_2139_0795001642,0.0,3.752666666666667,mfa_input,-49.29140625,-50.31910398732061,2.602959585970902,22.059763688765536
nep_2099_4631152487,0.0,3.7173333333333334,mfa_input,-47.80946005544355,-49.59667320251465,2.602959585970902,17.250884946673775
nep_6329_3043962318,0.0,4.014666666666667,mfa_input,-53.824749649314214,-56.38058994434498,2.602959585970902,14.197285422348509
nep_3614_5632822088,0.0,3.7403333333333335,mfa_input,-48.63862487466577,-51.40578616749156,2.602959585970902,9.523280089523535
